2026-07-21 14:21:30 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 15.92, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=15.92 qty=6.28'}
2026-07-21 15:44:29 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:46:16 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:46:16 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:47:33 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:47:33 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:47:48 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:47:49 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:48:04 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:48:04 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:48:19 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:48:19 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:48:34 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:48:35 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:48:50 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:48:50 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:49:05 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:49:05 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:49:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:49:21 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:49:36 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:49:36 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:49:51 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:49:51 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:50:07 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:50:07 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:50:22 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:50:22 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:50:53 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:50:53 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:51:08 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:51:08 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:51:24 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:51:24 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:51:39 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:51:39 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:51:54 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:51:54 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:52:10 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:52:10 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:52:25 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:52:25 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:52:40 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:52:41 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:52:56 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:52:56 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:53:11 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:53:11 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:53:26 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:53:27 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:53:42 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:53:42 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:53:57 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:53:57 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:54:12 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:54:13 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.69, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.69 qty=5.99'}
2026-07-21 15:54:28 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:54:28 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:54:43 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:54:43 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:55:14 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:55:14 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:55:29 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:55:30 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 15:59:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:59:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:59:35 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:59:35 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.68, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.68 qty=5.99'}
2026-07-21 15:59:50 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 15:59:51 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 16:00:06 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 1, 'price': 16.87, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.87 qty=5.92'}
2026-07-21 16:00:06 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'SNXXUSDT', 'index': 2, 'price': 16.67, 'error': 'place_limit_order failed: retCode=110126 retMsg=You must sign the required agreement before trading this contract. symbol=SNXXUSDT price=16.67 qty=5.99'}
2026-07-21 16:46:10 | WARNING | data.collector:_stream_agg_trades:180 | Failed to create aggTrades client | {'symbol': 'PROMUSDT', 'error': 'Cannot connect to host api.binance.com:443 ssl:default [Connection reset by peer]'}
2026-07-21 17:00:33 | WARNING | data.collector:_stream_agg_trades:180 | Failed to create aggTrades client | {'symbol': 'PROMUSDT', 'error': 'Cannot connect to host api.binance.com:443 ssl:default [Connection reset by peer]'}
2026-07-21 23:37:41 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'ESPORTSUSDT', 'order_id': '4e8b1a7d-011b-4c60-a7a8-6d6e183d3576', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784677061821}}
2026-07-22 01:21:40 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'AKEUSDT', 'order_id': 'de3c73c5-8046-4d70-b64d-4c19df02a109', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784683300796}}
2026-07-22 04:43:53 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'ESPORTSUSDT', 'order_id': 'f1a4b033-cbb4-4540-b6c0-e70101ba71d1', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784695433589}}
2026-07-22 04:43:56 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'ESPORTSUSDT', 'order_id': 'c443b1bb-321c-44a6-8158-b8ec2cbe01b4', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784695436800}}
2026-07-22 06:37:59 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'ESPORTSUSDT', 'order_id': '2f28e55f-630a-499d-8b88-9063da14bfe8', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784702279142}}
2026-07-22 08:39:33 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'REUSDT', 'level_price': 0.3738, 'claude_prices': [0.44902, 0.442, 0.4521, 0.4302, 0.4024, 0.4057, 0.4358, 0.3892]}
2026-07-22 08:55:41 | ERROR | trading.strategy2_live:_open_grid:581 | S2Live: failed to get instrument info | {'symbol': 'DODOXUSDT', 'error': 'instrument info not found for DODOXUSDT'}
